player,team,position,age,club,games,minutes,goals,assists,cards_yellow,cards_red,shots,shots_on_target,goals_per_shot,goals_per_shot_on_target,minutes_per_game,fouls,fouled,offsides,crosses,interceptions,tackles_won,goals_per_90,assist_per_90,cards_per_fouls_per_90,bad_discipline,age_binned
Alejandro Zendejas,United States,FW,28,América,1,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,14.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,26-30
Alex Freeman,United States,DF,21,Villarreal,5,374.0,1.0,1.0,0.0,0.0,4.0,1.0,0.25,1.0,75.0,1.0,1.0,0.0,4.0,7.0,6.0,0.24064171122994651,0.24064171122994651,0.0,0.0,21-25
Antonee Robinson,United States,DF,28,Fulham,4,348.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,87.0,4.0,1.0,0.0,18.0,6.0,4.0,0.0,0.0,0.25862068965517243,0.25862068965517243,26-30
Auston Trusty,United States,DF,27,Celtic,2,101.0,1.0,0.0,0.0,0.0,3.0,2.0,0.33,0.5,51.0,2.0,0.0,0.0,2.0,4.0,1.0,0.8910891089108911,0.0,0.0,0.0,26-30
Brenden Aaronson,United States,MF,25,Leeds United,1,76.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,76.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,21-25
Chris Richards,United States,DF,26,Crystal Palace,4,360.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,90.0,8.0,3.0,0.0,0.0,4.0,3.0,0.0,0.0,0.25,0.25,26-30
Christian Pulisic,United States,MF,27,Milan,4,223.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,56.0,1.0,8.0,2.0,4.0,0.0,1.0,0.0,0.40358744394618834,0.0,0.0,26-30
Folarin Balogun,United States,FW,24,Monaco,4,312.0,3.0,0.0,1.0,1.0,14.0,5.0,0.21,0.6,78.0,3.0,8.0,3.0,0.0,1.0,0.0,0.8653846153846154,0.0,0.5769230769230769,1.1538461538461537,21-25
Gio Reyna,United States,MF,23,Gladbach,5,131.0,1.0,0.0,0.0,0.0,2.0,1.0,0.5,1.0,26.0,1.0,3.0,0.0,1.0,0.0,0.0,0.6870229007633587,0.0,0.0,0.0,21-25
Haji Wright,United States,FW,28,Coventry City,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26-30
Joe Scally,United States,DF,23,Gladbach,2,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,44.0,0.0,2.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,21-25
Malik Tillman,United States,MF,24,Leverkusen,5,356.0,2.0,1.0,1.0,0.0,8.0,4.0,0.25,0.5,71.0,3.0,13.0,0.0,14.0,5.0,7.0,0.5056179775280899,0.25280898876404495,0.25280898876404495,0.25280898876404495,21-25
Mark McKenzie,United States,DF,27,Toulouse,1,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,90.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,26-30
Matt Freese,United States,GK,27,NYCFC,4,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,90.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26-30
Matt Turner,United States,GK,31,NE Revolution,1,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31-35
Max Arfsten,United States,MF,25,Columbus Crew,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21-25
Miles Robinson,United States,DF,29,FC Cincinnati,1,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,90.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,26-30
Ricardo Pepi,United States,FW,23,PSV,5,204.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,41.0,5.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,21-25
Sebastian Berhalter,United States,MF,25,Vancouver,5,187.0,1.0,1.0,1.0,0.0,3.0,1.0,0.33,1.0,37.0,5.0,6.0,0.0,11.0,3.0,0.0,0.48128342245989303,0.48128342245989303,0.48128342245989303,0.48128342245989303,21-25
Sergiño Dest,United States,MF,25,PSV,5,297.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,59.0,2.0,4.0,0.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,21-25
Tim Ream,United States,DF,38,Charlotte,4,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,90.0,0.0,2.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,36-40
Timothy Weah,United States,MF,26,Marseille,2,76.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,38.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26-30
Tyler Adams,United States,MF,27,Bournemouth,4,341.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,85.0,5.0,6.0,0.0,0.0,8.0,5.0,0.0,0.0,0.26392961876832843,0.26392961876832843,26-30
Weston McKennie,United States,MF,27,Juventus,5,443.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,89.0,8.0,2.0,0.0,11.0,7.0,7.0,0.0,0.0,0.20316027088036115,0.20316027088036115,26-30
Agustín Canobbio,Uruguay,FW,27,Fluminense,3,224.0,1.0,0.0,0.0,1.0,4.0,1.0,0.25,1.0,75.0,7.0,5.0,1.0,8.0,2.0,3.0,0.40178571428571425,0.0,0.40178571428571425,1.2053571428571428,26-30
Brian Rodríguez,Uruguay,FW,26,América,3,41.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,14.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,26-30
Darwin Núñez,Uruguay,FW,26,Al-Hilal,3,156.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,52.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,26-30
Federico Valverde,Uruguay,MF,27,Real Madrid,3,236.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,79.0,1.0,0.0,0.0,11.0,3.0,2.0,0.0,0.0,0.0,0.0,26-30
Federico Viñas,Uruguay,FW,27,Oviedo,3,192.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,64.0,3.0,3.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,26-30
Fernando Muslera,Uruguay,GK,39,Galatasaray,3,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36-40
Guillermo Varela,Uruguay,DF,33,Flamengo,3,270.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,,90.0,1.0,1.0,0.0,9.0,7.0,1.0,0.0,0.0,0.33333333333333337,0.33333333333333337,31-35
Juan Manuel Sanabria,Uruguay,DF,26,Atlético San Luis,3,204.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,,68.0,1.0,0.0,1.0,15.0,1.0,4.0,0.0,0.0,0.4411764705882353,0.4411764705882353,26-30
Manuel Ugarte,Uruguay,MF,25,Manchester Utd,3,184.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,61.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,21-25
Mathías Olivera,Uruguay,DF,28,Napoli,3,270.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,90.0,3.0,0.0,0.0,5.0,2.0,4.0,0.0,0.0,0.33333333333333337,0.33333333333333337,26-30
Matías Viña,Uruguay,DF,28,Flamengo,1,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,45.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,26-30
Maxi Araújo,Uruguay,FW,26,Sporting CP,3,250.0,2.0,1.0,0.0,0.0,4.0,3.0,0.5,0.6666666666666666,83.0,2.0,7.0,6.0,18.0,0.0,0.0,0.72,0.36,0.0,0.0,26-30
Nicolás De La Cruz,Uruguay,MF,29,Flamengo,3,86.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,29.0,2.0,3.0,0.0,5.0,2.0,1.0,0.0,0.0,1.0465116279069768,1.0465116279069768,26-30
Rodrigo Aguirre,Uruguay,FW,31,América,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31-35
Rodrigo Bentancur,Uruguay,MF,28,Tottenham,3,270.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,,90.0,7.0,5.0,0.0,4.0,7.0,5.0,0.0,0.0,0.33333333333333337,0.33333333333333337,26-30
Sebastián Cáceres,Uruguay,DF,26,América,3,270.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,90.0,2.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,26-30
Sergio Rochet,Uruguay,GK,33,Internacional,1,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31-35
Abbosbek Fayzullayev,Uzbekistan,MF,22,Başakşehir,3,220.0,1.0,0.0,0.0,0.0,3.0,2.0,0.33,0.5,73.0,6.0,4.0,0.0,10.0,1.0,6.0,0.40909090909090906,0.0,0.0,0.0,21-25
Abdukodir Khusanov,Uzbekistan,DF,22,Manchester City,3,270.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,90.0,6.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.6666666666666667,0.6666666666666667,21-25
Abdulla Abdullaev,Uzbekistan,DF,28,Unattached,2,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,90.0,5.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,26-30
Abduvohid Nematov,Uzbekistan,GK,25,Unattached,2,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21-25
Akmal Mozgovoy,Uzbekistan,MF,27,Unattached,3,216.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,72.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.41666666666666663,0.0,0.0,26-30
Aziz Gʻaniyev,Uzbekistan,MF,28,Unattached,2,122.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,61.0,2.0,1.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,26-30
Azizbek Amonov,Uzbekistan,FW,28,Unattached,1,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26-30
Bekhruz Karimov,Uzbekistan,DF,18,Unattached,2,179.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,90.0,8.0,4.0,0.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,16-20
Dostonbek Khamdamov,Uzbekistan,MF,29,Unattached,2,103.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,52.0,1.0,0.0,1.0,5.0,2.0,4.0,0.0,0.0,0.0,0.0,26-30
Eldor Shomurodov,Uzbekistan,FW,30,Başakşehir,3,269.0,1.0,0.0,0.0,0.0,4.0,2.0,0.25,0.5,90.0,8.0,4.0,1.0,1.0,0.0,4.0,0.33457249070631967,0.0,0.0,0.0,26-30
Farrukh Sayfiev,Uzbekistan,DF,35,Unattached,1,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,45.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,31-35
Igor Sergeev,Uzbekistan,FW,33,Persepolis,3,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31-35
Jakhongir Urozov,Uzbekistan,DF,22,Unattached,2,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,48.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21-25
Jamshid Iskanderov,Uzbekistan,FW,32,Unattached,1,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,31-35
Khojiakbar Alijonov,Uzbekistan,MF,29,Unattached,2,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,68.0,2.0,1.0,0.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,26-30
Odiljon Hamrobekov,Uzbekistan,MF,30,Tractor,2,77.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,39.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.168831168831169,1.168831168831169,26-30
Oston Urunov,Uzbekistan,MF,25,Persepolis,2,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,32.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21-25
Otabek Shukurov,Uzbekistan,MF,29,Unattached,3,237.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,79.0,2.0,5.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,26-30
Ruslanbek Jiyanov,Uzbekistan,FW,25,Unattached,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21-25
Rustam Ashurmatov,Uzbekistan,DF,29,Esteghlal,3,256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,85.0,1.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,26-30
Sherzod Esanov,Uzbekistan,MF,23,Unattached,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21-25
Sherzod Nasrullaev,Uzbekistan,DF,27,Unattached,3,180.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,60.0,3.0,2.0,0.0,3.0,2.0,2.0,0.0,0.0,0.5,0.5,26-30
Utkir Yusupov,Uzbekistan,GK,35,Unattached,1,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31-35
